Species,long,lat,Time
Lunarca_ovalis,299.27303,11.14867,Modern
Lunarca_ovalis,278.6013,30.33441,Modern
Lunarca_ovalis,289.69873,41.62796,Modern
Lunarca_ovalis,279.91806,26.25909,Modern
Lunarca_ovalis,262.13228,22.27817,Modern
Lunarca_ovalis,289.38803,41.54261,Modern
Lunarca_ovalis,290.05106,41.23788,Modern
Lunarca_ovalis,289.42414,41.56261,Modern
Lunarca_ovalis,289.07973,41.45041,Modern
Lunarca_ovalis,289.56303,41.60844,Modern
Lunarca_ovalis,264.23937,18.77072,Modern
Lunarca_ovalis,274.64452,29.65355,Modern
Lunarca_ovalis,279.39245,28.32001,Modern
Lunarca_ovalis,289.16527,41.57426,Modern
Lunarca_ovalis,293.49731,18.22391,Modern
Lunarca_ovalis,262.85126,25.99872,Modern
Lunarca_ovalis,297.65,10.5,Modern
Lunarca_ovalis,279.44463,28.39698,Modern
Lunarca_ovalis,289.86262,41.65001,Modern
Lunarca_ovalis,278.5706,30.61123,Modern
Lunarca_ovalis,293.87456,18.16996,Modern
Lunarca_ovalis,298.37811,10.24588,Modern
Lunarca_ovalis,287.18855,41.27483,Modern
Lunarca_ovalis,278.99857,29.22023,Modern
Lunarca_ovalis,284.86667,20.00333,Modern
Lunarca_ovalis,289.96975,41.31696,Modern
Lunarca_ovalis,287.18855,41.27483,Modern
Lunarca_ovalis,280.87957,33.41722,Modern
Lunarca_ovalis,280.16723,32.75237,Modern
Lunarca_ovalis,289.8433,41.65149,Modern
Lunarca_ovalis,289.80652,41.64788,Modern
Lunarca_ovalis,284.08239,36.69673,Modern
Lunarca_ovalis,284.97,38.71,Modern
Lunarca_ovalis,290.66315,19.20561,Modern
Lunarca_ovalis,282.72528,18.16928,Modern
Lunarca_ovalis,280.95857,33.551,Modern
Lunarca_ovalis,289.11867,41.56176,Modern
Lunarca_ovalis,288.1885,41.32451,Modern
Lunarca_ovalis,283.61533,37.26598,Modern
Lunarca_ovalis,289.456,41.5515,Modern
Lunarca_ovalis,289.32451,41.53215,Modern
Lunarca_ovalis,283.33618,34.71822,Modern
Lunarca_ovalis,298.63333,6.31667,Modern
Lunarca_ovalis,290.00887,41.75067,Modern
Lunarca_ovalis,276.53734,33.85067,Modern
Lunarca_ovalis,290.55,19.25,Modern
Lunarca_ovalis,270.01187,29.24078,Modern
Lunarca_ovalis,289.07678,41.61247,Modern
Lunarca_ovalis,289.72692,41.63445,Modern
Lunarca_ovalis,289.33171,19.83238,Modern
Lunarca_ovalis,290.08224,19.64636,Modern
Lunarca_ovalis,270.01187,29.24078,Modern
Lunarca_ovalis,284.97,38.71,Modern
Lunarca_ovalis,278.71001,29.92329,Modern
Lunarca_ovalis,278.59233,30.66015,Modern
Lunarca_ovalis,289.95162,41.91996,Modern
Lunarca_ovalis,289.52645,19.77948,Modern
Lunarca_ovalis,300.51281,13.21693,Modern
Lunarca_ovalis,289.51004,41.55244,Modern
Lunarca_ovalis,288.77,41.51,Modern
Lunarca_ovalis,289.86262,41.65001,Modern
Lunarca_ovalis,289.24475,41.43663,Modern
Lunarca_ovalis,287.18855,41.27483,Modern
Lunarca_ovalis,289.16527,41.57426,Modern
Lunarca_ovalis,263.00175,20.47945,Modern
Lunarca_ovalis,263.54697,29.88051,Modern
Lunarca_ovalis,289.71893,41.63166,Modern
Lunarca_ovalis,275.43845,29.89107,Modern
Lunarca_ovalis,288.57794,41.68496,Modern
Lunarca_ovalis,290.01407,41.56172,Modern
Lunarca_ovalis,289.34089,41.51637,Modern
Lunarca_ovalis,283.4335,37.2838,Modern
Lunarca_ovalis,283.4335,37.2838,Modern
Lunarca_ovalis,279.57,27.85,Modern
Lunarca_ovalis,283.484,37.254,Modern
Lunarca_ovalis,271.75,16.9,Modern
Lunarca_ovalis,278.5439,30.6708,Modern
Lunarca_ovalis,283.484,37.254,Modern
Lunarca_ovalis,283.5433,38.835,Modern
Lunarca_ovalis,284.0147,37.5667,Modern
Lunarca_ovalis,271.7198,16.9138,Modern
Lunarca_ovalis,271.75,16.9,Modern
Lunarca_ovalis,281.98,33.9,Modern
Lunarca_ovalis,278.63,30.4,Modern
Lunarca_ovalis,283.6014,37.0092,Modern
Lunarca_ovalis,283.0278,37.0567,Modern
Lunarca_ovalis,286.5725,41.0668,Modern
Lunarca_ovalis,286.7941,40.7126,Modern
Lunarca_ovalis,279.949649,26.57083,Modern
Lunarca_ovalis,281.11306,33.68889,Modern
Lunarca_ovalis,280.1401,32.7549,Modern
Lunarca_ovalis,287.5045,40.8824,Modern
Lunarca_ovalis,278.536848,30.670342,Modern
Lunarca_ovalis,287.49556,40.88889,Modern
Lunarca_ovalis,279.9448,26.5182,Modern
Lunarca_ovalis,275.6186,29.8938,Modern
Lunarca_ovalis,279.72174,27.43715,Modern
Lunarca_ovalis,279.3022,32.3586,Modern
Lunarca_ovalis,281.11306,33.68889,Modern
Lunarca_ovalis,292.8089,18.2829,Modern
Lunarca_ovalis,279.44464,28.43811,Modern
Lunarca_ovalis,279.812687,27.1695,Modern
Lunarca_ovalis,279.9306,26.5708,Modern
Lunarca_ovalis,279.2284,32.1934,Modern
Lunarca_ovalis,278.5902,30.4576,Modern
Lunarca_ovalis,278.783989,29.670205,Modern
Lunarca_ovalis,279.72174,27.43715,Modern
Lunarca_ovalis,279.95486,26.77659,Modern
Lunarca_ovalis,283.4136,34.6649,Modern
Lunarca_ovalis,278.50833,31.14972,Modern
Lunarca_ovalis,278.536848,30.670342,Modern
Lunarca_ovalis,278.8702,31.6899,Modern
Lunarca_ovalis,277.9853,26.4535,Modern
Lunarca_ovalis,283.4944,34.7873,Modern
Lunarca_ovalis,278.6101,30.3971,Modern
Lunarca_ovalis,278.7353,29.8426,Modern
Lunarca_ovalis,279.9091,26.9474,Modern
Lunarca_ovalis,279.72174,27.43715,Modern
Lunarca_ovalis,279.0822,29.0732,Modern
Lunarca_ovalis,279.8319,27.192,Modern
Lunarca_ovalis,280.87194,37.50194,Modern
Lunarca_ovalis,277.28195,27.63461,Modern
Lunarca_ovalis,279.72174,27.43715,Modern
Lunarca_ovalis,287.1719,40.7585,Modern
Lunarca_ovalis,273.254491,21.138682,Modern
Lunarca_ovalis,278.5608,30.6115,Modern
Lunarca_ovalis,279.80939,27.16467,Modern
Lunarca_ovalis,283.4136,34.6649,Modern
Lunarca_ovalis,279.92099,26.95458,Modern
Lunarca_ovalis,278.5608,30.6115,Modern
Lunarca_ovalis,278.8784,29.4695,Modern
Lunarca_ovalis,265.2347,29.3058,Modern
Lunarca_ovalis,278.7784,29.6941,Modern
Lunarca_ovalis,284.18712,37.27856,Modern
Lunarca_ovalis,268.1438,18.6119,Modern
Lunarca_ovalis,279.812687,27.1695,Modern
Lunarca_ovalis,279.39449,28.34252,Modern
Lunarca_ovalis,278.6673,31.1915,Modern
Lunarca_ovalis,283.8061,36.9305,Modern
Lunarca_ovalis,278.8784,29.4695,Modern
Lunarca_ovalis,278.96241,29.29259,Modern
Lunarca_ovalis,279.821996,27.17837,Modern
Lunarca_ovalis,278.6101,30.3971,Modern
Lunarca_ovalis,284.18712,37.27856,Modern
Lunarca_ovalis,279.2116,32.1233,Modern
Lunarca_ovalis,279.44464,28.43811,Modern
Lunarca_ovalis,278.96241,29.29259,Modern
Lunarca_ovalis,286.4673,40.8776,Modern
Lunarca_ovalis,277.8079,26.5147,Modern
Lunarca_ovalis,278.536848,30.670342,Modern
Lunarca_ovalis,275.6184,29.8932,Modern
Lunarca_ovalis,279.9448,26.5182,Modern
Lunarca_ovalis,289.33,41.53,Modern
Lunarca_ovalis,288.69,41.49,Modern
Lunarca_ovalis,278.72,29.91,Modern
Lunarca_ovalis,279.94,26.62,Modern
Lunarca_ovalis,280.16,32.77,Modern
Lunarca_ovalis,271.1806,16.0875,Modern
Lunarca_ovalis,279.94,26.62,Modern
Lunarca_ovalis,278.6,30.4,Modern
Lunarca_ovalis,282.2,34.21,Modern
Lunarca_ovalis,283.26,34.7,Modern
Lunarca_ovalis,279.52,32.51,Modern
Lunarca_ovalis,285.55,39.38,Modern
Lunarca_ovalis,298.42,16.25,Modern
Lunarca_ovalis,285.09,38.94,Modern
Lunarca_ovalis,281.11,33.69,Modern
Lunarca_ovalis,284.31,35.22,Modern
Lunarca_ovalis,275.6,29.91,Modern
Lunarca_ovalis,280.06,32.66,Modern
Lunarca_ovalis,285.09,38.94,Modern
Lunarca_ovalis,285.93,40.08,Modern
Lunarca_ovalis,283.06,34.7,Modern
Lunarca_ovalis,271.7,17.2333,Modern
Lunarca_ovalis,288.55,41.67,Modern
Lunarca_ovalis,288.68,41.6,Modern
Lunarca_ovalis,279.94,26.62,Modern
Lunarca_ovalis,285.18,38.99,Modern
Lunarca_ovalis,285.09,38.94,Modern
Lunarca_ovalis,271.25,15.83,Modern
Lunarca_ovalis,285.18,38.99,Modern
Lunarca_ovalis,284.83,38.83,Modern
Lunarca_ovalis,288.59,41.67,Modern
Lunarca_ovalis,283.98,37.29,Modern
Lunarca_ovalis,290.17,18.58,Modern
Lunarca_ovalis,289.73,41.63,Modern
Lunarca_ovalis,277.5,31.44,Modern
Lunarca_ovalis,285.58,39.36,Modern
Lunarca_ovalis,274.66,29.8,Modern
Lunarca_ovalis,271.6986,16.7236,Modern
Lunarca_ovalis,271.7181,16.8792,Modern
Lunarca_ovalis,278.67,31.2,Modern
Lunarca_ovalis,278.57,30.39,Modern
Lunarca_ovalis,281.11,33.69,Modern
Lunarca_ovalis,283.34,34.72,Modern
Lunarca_ovalis,285.93,40.08,Modern
Lunarca_ovalis,281.11,33.69,Modern
Lunarca_ovalis,284.94,38.54,Modern
Lunarca_ovalis,278.64,31.22,Modern
Lunarca_ovalis,285.73,39.59,Modern
Lunarca_ovalis,283.71,37.04,Modern
Lunarca_ovalis,263.33,19.33,Modern
Lunarca_ovalis,285.66,43.67,Modern
Lunarca_ovalis,278.57,30.39,Modern
Lunarca_ovalis,293.07,10.6,Modern
Lunarca_ovalis,283.64,35.92,Modern
Lunarca_ovalis,275.04,29.67,Modern
Lunarca_ovalis,284.33,36.01,Modern
Lunarca_ovalis,284.17,36.38,Modern
Lunarca_ovalis,295.83,10.47,Modern
Lunarca_ovalis,285.58,39.36,Modern
Lunarca_ovalis,283.98,37.27,Modern
Lunarca_ovalis,285.09,38.94,Modern
Lunarca_ovalis,285.09,38.94,Modern
Lunarca_ovalis,279.541111,27.809167,Modern
Lunarca_ovalis,281.516111,33.873333,Modern
Lunarca_ovalis,281.335,33.82,Modern
Lunarca_ovalis,289.727,41.631667,Modern
Lunarca_ovalis,278.714833,29.908333,Modern
Lunarca_ovalis,280.128333,32.743333,Modern
Lunarca_ovalis,281.326389,33.816667,Modern
Lunarca_ovalis,281.1144,33.6838,Modern
Lunarca_ovalis,279.0003,29.2125,Modern
Lunarca_ovalis,284.09,35.13,Modern
Lunarca_ovalis,289.33,41.53,Modern
Lunarca_ovalis,278.9769,29.2106,Modern
Lunarca_ovalis,277.64,23.13,Modern
Lunarca_ovalis,290.68,19.22,Modern
Lunarca_ovalis,271.31,30.24,Modern
Lunarca_ovalis,278.72,29.83,Modern
Lunarca_ovalis,285.1847,38.9917,Modern
Lunarca_ovalis,285.2,39.02,Modern
Lunarca_ovalis,278.69,29.89,Modern
Lunarca_ovalis,278.66,31.19,Modern
Lunarca_ovalis,285.0936,38.935,Modern
Lunarca_ovalis,289.22,41.44,Modern
Lunarca_ovalis,277.5,31.44,Modern
Lunarca_ovalis,281.11,33.69,Modern
Lunarca_ovalis,285.0347,38.9589,Modern
Lunarca_ovalis,289.35,41.53,Modern
Lunarca_ovalis,290.68,19.22,Modern
Lunarca_ovalis,288,4,Modern
Lunarca_ovalis,287.42,18.43,Modern
Lunarca_ovalis,274.35,30.1,Modern
Lunarca_ovalis,280.2,32.79,Modern
Lunarca_ovalis,277.43,27.69,Modern
Lunarca_ovalis,296.05,11.08,Modern
Lunarca_ovalis,278.54,30.61,Modern
Lunarca_ovalis,282.04,33.84,Modern
Lunarca_ovalis,284.69,38.95,Modern
Lunarca_ovalis,289.47,41.55,Modern
Lunarca_ovalis,281.33,33.82,Modern
Lunarca_ovalis,281.11,33.69,Modern
Lunarca_ovalis,283.484,37.254,Modern
Mercenaria_campechiensis,277.26145,27.68832,Modern
Mercenaria_campechiensis,281.326389,33.816667,Modern
Mercenaria_campechiensis,277.919304,26.445829,Modern
Mercenaria_campechiensis,279.433333,28.05,Modern
Mercenaria_campechiensis,281.383333,33.835556,Modern
Mercenaria_campechiensis,277.355556,27.390556,Modern
Mercenaria_campechiensis,277.950833,26.431667,Modern
Mercenaria_campechiensis,276.95333,29.15778,Modern
Mercenaria_campechiensis,277.4275,27.68833,Modern
Mercenaria_campechiensis,279.96666,26.61554,Modern
Mercenaria_campechiensis,277.13226,27.97071,Modern
Mercenaria_campechiensis,277.2754,27.62457,Modern
Mercenaria_campechiensis,277.85026,26.7089,Modern
Mercenaria_campechiensis,277.16678,27.917,Modern
Mercenaria_campechiensis,272.75,21.55,Modern
Mercenaria_campechiensis,277.24557,27.78844,Modern
Mercenaria_campechiensis,275.6186,29.8938,Modern
Mercenaria_campechiensis,278.614,30.28201,Modern
Mercenaria_campechiensis,276.9543,29.1404,Modern
Mercenaria_campechiensis,276.9382,29.0994,Modern
Mercenaria_campechiensis,283.313317,34.786967,Modern
Mercenaria_campechiensis,283.34107,34.70834,Modern
Mercenaria_campechiensis,278.07795,26.43489,Modern
Mercenaria_campechiensis,277.8602,26.44604,Modern
Mercenaria_campechiensis,277.45851,27.25554,Modern
Mercenaria_campechiensis,277.23799,27.77266,Modern
Mercenaria_campechiensis,263.51252,28.51195,Modern
Mercenaria_campechiensis,278.57631,31.1412,Modern
Mercenaria_campechiensis,260.36263,25.29145,Modern
Mercenaria_campechiensis,262.79416,26.08143,Modern
Mercenaria_campechiensis,277.99524,26.50345,Modern
Mercenaria_campechiensis,263.00175,20.47945,Modern
Mercenaria_campechiensis,277.5441,27.9658,Modern
Mercenaria_campechiensis,280.74328,33.3585,Modern
Mercenaria_campechiensis,278.26064,25.93102,Modern
Mercenaria_campechiensis,262.86195,27.74794,Modern
Mercenaria_campechiensis,270.01187,29.24078,Modern
Mercenaria_campechiensis,270.81333,29.51833,Modern
Mercenaria_campechiensis,277.45851,27.25554,Modern
Mercenaria_campechiensis,278.26064,25.93102,Modern
Mercenaria_campechiensis,279.44463,28.39698,Modern
Mercenaria_campechiensis,262.01975,26.03745,Modern
Mercenaria_campechiensis,278.0239,26.47621,Modern
Mercenaria_campechiensis,278.16479,28.34865,Modern
Mercenaria_campechiensis,277.65125,26.92711,Modern
Mercenaria_campechiensis,277.29657,27.74836,Modern
Mercenaria_campechiensis,277.39001,27.39114,Modern
Mercenaria_campechiensis,277.90295,26.46037,Modern
Mercenaria_campechiensis,278.83798,25.16358,Modern
Mercenaria_campechiensis,277.73144,26.7485,Modern
Mercenaria_campechiensis,277.46958,27.33672,Modern
Mercenaria_campechiensis,275.43845,29.89107,Modern
Mercenaria_campechiensis,277.90295,26.46037,Modern
Mercenaria_campechiensis,279.19484,24.82443,Modern
Mercenaria_campechiensis,277.39001,27.39114,Modern
Mercenaria_campechiensis,278.26064,25.93102,Modern
Mercenaria_campechiensis,277.30016,27.4645,Modern
Mercenaria_campechiensis,278.0239,26.47621,Modern
Mercenaria_campechiensis,277.90295,26.46037,Modern
Mercenaria_campechiensis,279.19484,24.82443,Modern
Mercenaria_campechiensis,279.07856,29.08026,Modern
Mercenaria_campechiensis,277.29657,27.74836,Modern
Mercenaria_campechiensis,262.84623,20.64464,Modern
Mercenaria_campechiensis,277.23799,27.77266,Modern
Mercenaria_campechiensis,277.45851,27.25554,Modern
Mercenaria_campechiensis,277.45851,27.25554,Modern
Mercenaria_campechiensis,267.85348,29.75604,Modern
Mercenaria_campechiensis,277.8602,26.44604,Modern
Mercenaria_campechiensis,274.69243,29.81095,Modern
Mercenaria_campechiensis,262.49084,28.03668,Modern
Mercenaria_campechiensis,270.78667,29.50167,Modern
Mercenaria_campechiensis,277.29657,27.74836,Modern
Mercenaria_campechiensis,278.21741,24.5557,Modern
Mercenaria_campechiensis,276.93228,29.10204,Modern
Mercenaria_campechiensis,270.81289,29.47146,Modern
Mercenaria_campechiensis,262.69485,20.97066,Modern
Mercenaria_campechiensis,262.69485,20.97066,Modern
Mercenaria_campechiensis,277.26059,27.69572,Modern
Mercenaria_campechiensis,279.39245,28.32001,Modern
Mercenaria_campechiensis,279.44463,28.39698,Modern
Mercenaria_campechiensis,262.01975,26.03745,Modern
Mercenaria_campechiensis,277.90295,26.46037,Modern
Mercenaria_campechiensis,277.90295,26.46037,Modern
Mercenaria_campechiensis,289.32451,41.53215,Modern
Mercenaria_campechiensis,280.52715,33.0375,Modern
Mercenaria_campechiensis,277.45851,27.25554,Modern
Mercenaria_campechiensis,277.17212,27.97724,Modern
Mercenaria_campechiensis,277.54157,27.94752,Modern
Mercenaria_campechiensis,278.0239,26.47621,Modern
Mercenaria_campechiensis,262.67,26.97,Modern
Mercenaria_campechiensis,277.4184,27.7674,Modern
Mercenaria_campechiensis,236.212,39.2688,Modern
Mercenaria_campechiensis,277.5,27.2167,Modern
Mercenaria_campechiensis,277.5416,27.9475,Modern
Mercenaria_campechiensis,277.625,26.9764,Modern
Mercenaria_campechiensis,262.67,26.97,Modern
Mercenaria_campechiensis,277.5,27.2167,Modern
Mercenaria_campechiensis,277.64174,26.94257,Modern
Mercenaria_campechiensis,274.6971,29.8118,Modern
Mercenaria_campechiensis,277.26331,27.69763,Modern
Mercenaria_campechiensis,277.15786,28.14949,Modern
Mercenaria_campechiensis,277.25875,27.63911,Modern
Mercenaria_campechiensis,260.010375,20.383316,Modern
Mercenaria_campechiensis,277.25875,27.63911,Modern
Mercenaria_campechiensis,277.4142,27.3464,Modern
Mercenaria_campechiensis,278.30194,29.42417,Modern
Mercenaria_campechiensis,277.8974,26.4266,Modern
Mercenaria_campechiensis,269.100648,19.177543,Modern
Mercenaria_campechiensis,278.22111,26.33944,Modern
Mercenaria_campechiensis,277.75079,26.81851,Modern
Mercenaria_campechiensis,277.41777,27.33322,Modern
Mercenaria_campechiensis,277.26904,27.7232,Modern
Mercenaria_campechiensis,276.9543,29.1404,Modern
Mercenaria_campechiensis,279.72174,27.43715,Modern
Mercenaria_campechiensis,277.72681,26.8178,Modern
Mercenaria_campechiensis,277.8974,26.4266,Modern
Mercenaria_campechiensis,277.8079,26.5147,Modern
Mercenaria_campechiensis,277.8974,26.4266,Modern
Mercenaria_campechiensis,277.25875,27.63911,Modern
Mercenaria_campechiensis,268.166667,18.633333,Modern
Mercenaria_campechiensis,277.93265,26.95373,Modern
Mercenaria_campechiensis,279.1202,29.0129,Modern
Mercenaria_campechiensis,275.6184,29.8932,Modern
Mercenaria_campechiensis,277.25875,27.63911,Modern
Mercenaria_campechiensis,278.2936,25.9224,Modern
Mercenaria_campechiensis,278.2483,25.95401,Modern
Mercenaria_campechiensis,282.2061,34.2071,Modern
Mercenaria_campechiensis,259.116667,23.9,Modern
Mercenaria_campechiensis,277.3736,27.78422,Modern
Mercenaria_campechiensis,277.25875,27.63911,Modern
Mercenaria_campechiensis,279.953681,26.77365,Modern
Mercenaria_campechiensis,278.7784,29.6941,Modern
Mercenaria_campechiensis,283.46293,34.6108,Modern
Mercenaria_campechiensis,278.14684,26.3469,Modern
Mercenaria_campechiensis,268.583333,18.833333,Modern
Mercenaria_campechiensis,277.452999,27.34728,Modern
Mercenaria_campechiensis,278.5608,30.6115,Modern
Mercenaria_campechiensis,277.8974,26.4266,Modern
Mercenaria_campechiensis,277.31428,27.44401,Modern
Mercenaria_campechiensis,268.35,18.7,Modern
Mercenaria_campechiensis,279.9199,26.96119,Modern
Mercenaria_campechiensis,276.9657,29.1201,Modern
Mercenaria_campechiensis,279.69134,27.46595,Modern
Mercenaria_campechiensis,277.72681,26.8178,Modern
Mercenaria_campechiensis,278.30194,29.42417,Modern
Mercenaria_campechiensis,277.14907,27.89175,Modern
Mercenaria_campechiensis,263.9,19.1,Modern
Mercenaria_campechiensis,277.26904,27.7232,Modern
Mercenaria_campechiensis,281.8478,33.9132,Modern
Mercenaria_campechiensis,277.31428,27.44401,Modern
Mercenaria_campechiensis,274.6971,29.8118,Modern
Mercenaria_campechiensis,277.19894,28.05157,Modern
Mercenaria_campechiensis,277.25875,27.63911,Modern
Mercenaria_campechiensis,269.416667,19.65,Modern
Mercenaria_campechiensis,279.9306,26.5708,Modern
Mercenaria_campechiensis,268.583333,18.833333,Modern
Mercenaria_campechiensis,279.123567,29.00933,Modern
Mercenaria_campechiensis,279.949649,26.57083,Modern
Mercenaria_campechiensis,277.9353,26.4243,Modern
Mercenaria_campechiensis,279.55053,27.85925,Modern
Mercenaria_campechiensis,277.8279,26.4735,Modern
Mercenaria_campechiensis,276.9543,29.1404,Modern
Mercenaria_campechiensis,268.35,18.7,Modern
Mercenaria_campechiensis,277.31428,27.44401,Modern
Mercenaria_campechiensis,277.75079,26.81851,Modern
Mercenaria_campechiensis,277.8181,26.4807,Modern
Mercenaria_campechiensis,277.25875,27.63911,Modern
Mercenaria_campechiensis,278.263047,25.936842,Modern
Mercenaria_campechiensis,277.75079,26.81851,Modern
Mercenaria_campechiensis,276.9384,29.0962,Modern
Mercenaria_campechiensis,277.3736,27.78422,Modern
Mercenaria_campechiensis,270.034,29.263,Modern
Mercenaria_campechiensis,275.01667,29.72556,Modern
Mercenaria_campechiensis,283.313317,34.786967,Modern
Mercenaria_campechiensis,277.46323,27.80386,Modern
Mercenaria_campechiensis,279.9205,26.96,Modern
Mercenaria_campechiensis,278.76932,29.70547,Modern
Mercenaria_campechiensis,277.33459,27.63366,Modern
Mercenaria_campechiensis,279.95393,26.7734,Modern
Mercenaria_campechiensis,281.11306,33.68889,Modern
Mercenaria_campechiensis,277.39582,27.38988,Modern
Mercenaria_campechiensis,277.75079,26.81851,Modern
Mercenaria_campechiensis,278.14684,26.3469,Modern
Mercenaria_campechiensis,272.29917,30.24583,Modern
Mercenaria_campechiensis,278.30879,25.8943,Modern
Mercenaria_campechiensis,278.55,30.4,Modern
Mercenaria_campechiensis,267.35,18.58,Modern
Mercenaria_campechiensis,274.66,29.8,Modern
Mercenaria_campechiensis,277.43,27.69,Modern
Mercenaria_campechiensis,277.43,27.69,Modern
Mercenaria_campechiensis,263.33,19.33,Modern
Mercenaria_campechiensis,277.89,26.44,Modern
Mercenaria_campechiensis,262.76,27.85,Modern
Mercenaria_campechiensis,278.32,25.85,Modern
Mercenaria_campechiensis,277.89,26.44,Modern
Mercenaria_campechiensis,277.54,27.95,Modern
Mercenaria_campechiensis,283.34,34.72,Modern
Mercenaria_campechiensis,273.14,30.38,Modern
Mercenaria_campechiensis,277.31,27.47,Modern
Mercenaria_campechiensis,282.04,33.84,Modern
Mercenaria_campechiensis,262.76,27.87,Modern
Mercenaria_campechiensis,278.14,26.35,Modern
Mercenaria_campechiensis,277.21,27.81,Modern
Mercenaria_campechiensis,278.64,25.7,Modern
Mercenaria_campechiensis,277.71,26.83,Modern
Mercenaria_campechiensis,277.89,26.44,Modern
Mercenaria_campechiensis,277.98,26.45,Modern
Mercenaria_campechiensis,286.1833,41.05,Modern
Mercenaria_campechiensis,280.81,33.29,Modern
Mercenaria_campechiensis,277.98,26.45,Modern
Mercenaria_campechiensis,277.43,27.69,Modern
Mercenaria_campechiensis,277.43,27.69,Modern
Mercenaria_campechiensis,280.2,32.77,Modern
Mercenaria_campechiensis,278.27,25.97,Modern
Mercenaria_campechiensis,276.96,29.14,Modern
Mercenaria_campechiensis,276.7,30.42,Modern
Mercenaria_campechiensis,281.11,33.69,Modern
Mercenaria_campechiensis,277.71,26.83,Modern
Mercenaria_campechiensis,278.033333,26.441667,Modern
Mercenaria_campechiensis,278.033333,26.441667,Modern
Mercenaria_campechiensis,281.326389,33.816667,Modern
Mercenaria_campechiensis,273.875,30.41,Modern
Mercenaria_campechiensis,277.9,26.433333,Modern
Mercenaria_campechiensis,278.033333,26.441667,Modern
Mercenaria_campechiensis,280.877778,33.430556,Modern
Mercenaria_campechiensis,281.326389,33.816667,Modern
Mercenaria_campechiensis,254.316595,22.367262,Modern
Mercenaria_campechiensis,277.355556,27.390556,Modern
Mercenaria_campechiensis,277.817667,26.48473,Modern
Mercenaria_campechiensis,277.421685,27.407867,Modern
Mercenaria_campechiensis,277.4184,27.7674,Modern
Mercenaria_campechiensis,278.2,26.14,Modern
Mercenaria_campechiensis,275.6,29.91,Modern
Mercenaria_campechiensis,274.48,29.98,Modern
Mercenaria_campechiensis,278.27,25.97,Modern
Mercenaria_campechiensis,277.2,27.97,Modern
Mercenaria_campechiensis,271.31,30.24,Modern
Mercenaria_campechiensis,277.98,26.45,Modern
Mercenaria_campechiensis,284.09,35.13,Modern
Mercenaria_campechiensis,278.22,26.34,Modern
Mercenaria_campechiensis,263.87,19.2,Modern
Mercenaria_campechiensis,275.04,29.67,Modern
Mercenaria_campechiensis,277.17,27.98,Modern
Mercenaria_campechiensis,276.95,29.1333,Modern
Mercenaria_campechiensis,262.76,27.87,Modern
Mercenaria_campechiensis,262.76,27.87,Modern
Mercenaria_campechiensis,277.74,26.71,Modern
Mercenaria_campechiensis,277.3,27.75,Modern
Mercenaria_campechiensis,279.94,26.62,Modern
Pleuromeris_tridentata,281.516111,33.873333,Modern
Pleuromeris_tridentata,280.666667,25.583333,Modern
Pleuromeris_tridentata,277.73144,26.7485,Modern
Pleuromeris_tridentata,277.90192,26.40441,Modern
Pleuromeris_tridentata,279.9888,26.5839,Modern
Pleuromeris_tridentata,280.01392,26.77303,Modern
Pleuromeris_tridentata,279.9925,26.6754,Modern
Pleuromeris_tridentata,279.9879,26.7202,Modern
Pleuromeris_tridentata,278.6064,30.3248,Modern
Pleuromeris_tridentata,281.91583,36.43861,Modern
Pleuromeris_tridentata,279.9872,26.6481,Modern
Pleuromeris_tridentata,277.90295,26.46037,Modern
Pleuromeris_tridentata,276.38333,22.68333,Modern
Pleuromeris_tridentata,277.90295,26.46037,Modern
Pleuromeris_tridentata,281.23333,22.38333,Modern
Pleuromeris_tridentata,279.94301,26.6159,Modern
Pleuromeris_tridentata,278.9596,24.66292,Modern
Pleuromeris_tridentata,279.69438,25.15073,Modern
Pleuromeris_tridentata,279.99299,26.5852,Modern
Pleuromeris_tridentata,279.99698,26.70405,Modern
Pleuromeris_tridentata,279.44463,28.39698,Modern
Pleuromeris_tridentata,277.99682,24.52685,Modern
Pleuromeris_tridentata,277.90295,26.46037,Modern
Pleuromeris_tridentata,273.26396,21.24077,Modern
Pleuromeris_tridentata,277.90295,26.46037,Modern
Pleuromeris_tridentata,284.26638,24.66541,Modern
Pleuromeris_tridentata,279.55867,32.40068,Modern
Pleuromeris_tridentata,279.44463,28.39698,Modern
Pleuromeris_tridentata,277.26059,27.69572,Modern
Pleuromeris_tridentata,279.8163,25.50652,Modern
Pleuromeris_tridentata,278.48986,24.65337,Modern
Pleuromeris_tridentata,279.96357,26.70562,Modern
Pleuromeris_tridentata,277.90295,26.46037,Modern
Pleuromeris_tridentata,278.59233,30.66015,Modern
Pleuromeris_tridentata,279.95684,26.54557,Modern
Pleuromeris_tridentata,279.99698,26.70405,Modern
Pleuromeris_tridentata,278.85826,24.65295,Modern
Pleuromeris_tridentata,279.42544,28.32,Modern
Pleuromeris_tridentata,279.96357,26.70562,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.8156,25.7681,Modern
Pleuromeris_tridentata,279.8156,25.7681,Modern
Pleuromeris_tridentata,279.82,25.5,Modern
Pleuromeris_tridentata,279.8,25.77,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.8,25.77,Modern
